1.302544	1.697074	0.091553
1.302184	1.696985	0.091485
1.302328	1.696476	0.091420
1.301950	1.696395	0.091348
1.302114	1.695879	0.091287
1.301716	1.695805	0.091212
1.301901	1.695281	0.091155
1.301482	1.695216	0.091076
1.301688	1.694684	0.091024
1.301248	1.694627	0.090941
1.301475	1.694087	0.090894
1.301013	1.694039	0.090806
1.301264	1.693490	0.090764
1.300779	1.693451	0.090671
1.301052	1.692894	0.090635
1.300544	1.692863	0.090537
1.300842	1.692297	0.090507
1.300309	1.692276	0.090402
1.300632	1.691701	0.090380
1.300074	1.691690	0.090269
1.300423	1.691105	0.090254
1.299839	1.691104	0.090135
1.300214	1.690509	0.090129
1.299603	1.690518	0.090002
1.299805	1.690216	0.089935
1.299368	1.689933	0.089870
1.299583	1.689626	0.089800
1.299133	1.689349	0.089737
1.299362	1.689036	0.089666
1.298897	1.688764	0.089605
1.299141	1.688446	0.089531
1.298662	1.688180	0.089474
1.298920	1.687857	0.089397
1.298426	1.687597	0.089343
1.298699	1.687268	0.089263
1.298191	1.687014	0.089212
1.298478	1.686679	0.089129
1.297955	1.686431	0.089081
1.298257	1.686091	0.088996
1.297720	1.685849	0.088951
1.298037	1.685503	0.088862
1.297485	1.685267	0.088821
1.297816	1.684916	0.088729
1.297249	1.684686	0.088692
1.297596	1.684328	0.088596
1.297014	1.684105	0.088563
1.297376	1.683742	0.088463
1.296780	1.683524	0.088434
1.297156	1.683155	0.088331
1.296545	1.682943	0.088306
1.296935	1.682569	0.088199
1.296310	1.682363	0.088177
1.296715	1.681984	0.088066
1.296076	1.681783	0.088049
1.296495	1.681398	0.087934
1.295842	1.681204	0.087921
1.296275	1.680814	0.087802
1.295608	1.680624	0.087794
1.296055	1.680229	0.087671
1.295375	1.680045	0.087666
1.295835	1.679645	0.087539
1.295142	1.679467	0.087539
1.295615	1.679062	0.087408
1.295262	1.678975	0.087341
1.295395	1.678478	0.087277
1.295036	1.678394	0.087209
1.295175	1.677895	0.087146
1.294809	1.677814	0.087077
1.294955	1.677313	0.087015
1.294584	1.677234	0.086945
1.294735	1.676731	0.086884
1.294358	1.676655	0.086814
1.294515	1.676150	0.086753
1.294132	1.676075	0.086682
1.294294	1.675569	0.086623
1.293907	1.675496	0.086551
1.294074	1.674988	0.086493
1.293682	1.674918	0.086419
1.293854	1.674408	0.086362
1.293457	1.674340	0.086288
1.293633	1.673828	0.086232
1.293232	1.673762	0.086157
1.293412	1.673249	0.086102
1.293008	1.673184	0.086026
1.293191	1.672671	0.085972
1.292784	1.672607	0.085896
1.292970	1.672092	0.085842
1.292560	1.672030	0.085765
1.292749	1.671515	0.085712
1.292336	1.671453	0.085635
1.292527	1.670937	0.085582
1.292113	1.670877	0.085504
1.292305	1.670360	0.085452
1.291890	1.670300	0.085374
1.292083	1.669784	0.085322
1.291667	1.669725	0.085244
1.291861	1.669208	0.085192
1.291444	1.669149	0.085114
1.291639	1.668633	0.085062
1.291222	1.668574	0.084984
1.291416	1.668058	0.084933
1.290999	1.667999	0.084855
1.291194	1.667484	0.084803
1.290778	1.667424	0.084725
1.290971	1.666910	0.084673
1.290556	1.666850	0.084596
1.290747	1.666336	0.084544
1.290335	1.666276	0.084467
1.290524	1.665763	0.084414
1.290113	1.665703	0.084337
1.290300	1.665191	0.084284
1.289893	1.665129	0.084208
1.290077	1.664619	0.084155
1.289672	1.664556	0.084079
1.289853	1.664047	0.084025
1.289451	1.663983	0.083951
1.289629	1.663476	0.083896
1.289231	1.663411	0.083822
1.289405	1.662906	0.083767
1.289011	1.662839	0.083694
1.289180	1.662336	0.083637
1.288792	1.662267	0.083565
1.288956	1.661766	0.083508
1.288572	1.661696	0.083437
1.288731	1.661197	0.083379
1.288353	1.661125	0.083309
1.288507	1.660628	0.083250
1.288134	1.660554	0.083181
1.288282	1.660060	0.083122
1.287915	1.659984	0.083053
1.288057	1.659492	0.082993
1.287696	1.659413	0.082926
1.287832	1.658924	0.082864
1.287478	1.658844	0.082798
1.287606	1.658358	0.082736
1.287259	1.658274	0.082671
1.287382	1.657791	0.082607
1.286701	1.657619	0.082605
1.287156	1.657225	0.082479
1.286491	1.657048	0.082473
1.286931	1.656659	0.082351
1.286281	1.656476	0.082340
1.286705	1.656093	0.082223
1.286071	1.655905	0.082208
1.286480	1.655529	0.082096
1.285861	1.655334	0.082076
1.286255	1.654964	0.081968
1.285652	1.654764	0.081944
1.286030	1.654400	0.081841
1.285442	1.654194	0.081813
1.285805	1.653836	0.081714
1.285233	1.653624	0.081682
1.285580	1.653273	0.081587
1.285024	1.653055	0.081551
1.285355	1.652709	0.081460
1.284815	1.652486	0.081421
1.285130	1.652147	0.081334
1.284606	1.651917	0.081291
1.284905	1.651584	0.081207
1.284397	1.651349	0.081162
1.284681	1.651022	0.081081
1.284188	1.650781	0.081033
1.284457	1.650461	0.080956
1.283979	1.650214	0.080904
1.284233	1.649899	0.080830
1.283770	1.649647	0.080776
1.284009	1.649338	0.080705
1.283561	1.649081	0.080648
1.283785	1.648778	0.080579
1.283351	1.648515	0.080520
1.283562	1.648217	0.080454
1.283142	1.647949	0.080393
1.283339	1.647657	0.080330
1.282527	1.647111	0.080321
1.283095	1.646674	0.080155
1.282713	1.646608	0.080084
1.282866	1.646118	0.080027
1.282500	1.646045	0.079960
1.282637	1.645561	0.079900
1.282287	1.645483	0.079835
1.282409	1.645005	0.079773
1.281739	1.644836	0.079769
1.282181	1.644449	0.079647
1.281541	1.644269	0.079634
1.281953	1.643894	0.079521
1.281343	1.643702	0.079501
1.281726	1.643338	0.079396
1.281144	1.643136	0.079368
1.281499	1.642783	0.079271
1.280944	1.642571	0.079237
1.281273	1.642228	0.079147
1.280743	1.642006	0.079107
1.281047	1.641673	0.079022
1.280542	1.641442	0.078978
1.280822	1.641119	0.078899
1.280340	1.640879	0.078849
1.280597	1.640564	0.078775
1.280137	1.640316	0.078722
1.280372	1.640010	0.078652
1.279934	1.639754	0.078595
1.280148	1.639456	0.078529
1.279731	1.639192	0.078469
1.280119	1.638613	0.078468
1.279526	1.638631	0.078343
1.279878	1.638067	0.078332
1.279321	1.638071	0.078219
1.279638	1.637521	0.078198
1.279116	1.637511	0.078095
1.279399	1.636974	0.078065
1.278910	1.636953	0.077971
1.279162	1.636428	0.077934
1.278703	1.636394	0.077848
1.278926	1.635881	0.077805
1.278496	1.635836	0.077725
1.278691	1.635335	0.077677
1.278289	1.635279	0.077603
1.278457	1.634788	0.077550
1.278081	1.634723	0.077481
1.278225	1.634241	0.077424
1.277872	1.634167	0.077359
1.277994	1.633694	0.077299
1.277334	1.633528	0.077293
1.277763	1.633148	0.077174
1.277146	1.632964	0.077157
1.277534	1.632601	0.077051
1.276957	1.632402	0.077023
1.277306	1.632054	0.076928
1.276766	1.631841	0.076892
1.277078	1.631507	0.076806
1.276573	1.631281	0.076763
1.276852	1.630961	0.076684
1.276379	1.630723	0.076635
1.276627	1.630414	0.076563
1.276183	1.630165	0.076509
1.276402	1.629867	0.076442
1.275985	1.629608	0.076384
1.276372	1.629034	0.076382
1.275787	1.629052	0.076260
1.276125	1.628497	0.076245
1.275587	1.628496	0.076137
1.275881	1.627959	0.076111
1.275386	1.627942	0.076015
1.275639	1.627421	0.075979
1.275184	1.627388	0.075894
1.275399	1.626882	0.075850
1.274981	1.626836	0.075773
1.275162	1.626343	0.075723
1.274777	1.626284	0.075653
1.274926	1.625804	0.075598
1.274572	1.625732	0.075533
1.274693	1.625264	0.075474
1.274041	1.625099	0.075467
1.274461	1.624724	0.075351
1.273861	1.624539	0.075330
1.274230	1.624184	0.075229
1.273677	1.623980	0.075197
1.274002	1.623643	0.075109
1.273492	1.623423	0.075067
1.273775	1.623103	0.074989
1.273303	1.622868	0.074940
1.273549	1.622562	0.074869
1.273112	1.622313	0.074815
1.273324	1.622021	0.074750
1.272920	1.621760	0.074691
1.273281	1.621200	0.074683
1.272725	1.621209	0.074569
1.273032	1.620669	0.074547
1.272528	1.620658	0.074448
1.272786	1.620138	0.074414
1.272330	1.620108	0.074329
1.272543	1.619606	0.074286
1.272130	1.619559	0.074210
1.272304	1.619073	0.074159
1.271929	1.619012	0.074091
1.272067	1.618540	0.074035
1.271727	1.618464	0.073974
1.271938	1.617547	0.073958
1.271268	1.617602	0.073805
1.271473	1.617313	0.073742
1.270682	1.616790	0.073734
1.271224	1.616368	0.073575
1.270872	1.616298	0.073512
1.271105	1.615374	0.073509
1.270410	1.615439	0.073346
1.270625	1.615147	0.073281
1.270222	1.614890	0.073223
1.270581	1.614332	0.073214
1.270031	1.614341	0.073102
1.270328	1.613809	0.073078
1.269837	1.613794	0.072983
1.270080	1.613284	0.072947
1.269642	1.613248	0.072865
1.269836	1.612757	0.072819
1.269445	1.612704	0.072748
1.269596	1.612229	0.072695
1.269246	1.612160	0.072631
1.269474	1.611242	0.072626
1.268788	1.611304	0.072466
1.268997	1.611015	0.072403
1.268206	1.610499	0.072398
1.268748	1.610078	0.072238
1.268400	1.610009	0.072176
1.268623	1.609095	0.072168
1.267945	1.609155	0.072011
1.268150	1.608868	0.071948
1.267369	1.608349	0.071938
1.267899	1.607935	0.071783
1.267558	1.607863	0.071722
1.267766	1.606956	0.071706
1.267107	1.607010	0.071556
1.267303	1.606727	0.071496
1.266541	1.606203	0.071475
1.267048	1.605798	0.071330
1.266388	1.605646	0.071326
1.266811	1.605274	0.071210
1.266227	1.605093	0.071187
1.266579	1.604749	0.071092
1.266059	1.604543	0.071056
1.266349	1.604223	0.070976
1.265885	1.603995	0.070929
1.266122	1.603697	0.070861
1.265707	1.603450	0.070807
1.266090	1.602889	0.070805
1.265523	1.602907	0.070687
1.265829	1.602377	0.070665
1.265337	1.602366	0.070570
1.265575	1.601862	0.070533
1.265146	1.601827	0.070454
1.265328	1.601346	0.070407
1.264954	1.601289	0.070340
1.265086	1.600827	0.070285
1.264431	1.600677	0.070282
1.264849	1.600308	0.070167
1.264274	1.600126	0.070143
1.264616	1.599787	0.070050
1.264109	1.599578	0.070012
1.264386	1.599264	0.069935
1.263938	1.599033	0.069887
1.264160	1.598741	0.069822
1.263761	1.598491	0.069766
1.264112	1.597944	0.069755
1.263579	1.597951	0.069648
1.263852	1.597436	0.069619
1.263393	1.597414	0.069533
1.263600	1.596925	0.069491
1.263204	1.596878	0.069419
1.263354	1.596411	0.069367
1.263011	1.596343	0.069306
1.263218	1.595448	0.069291
1.262570	1.595501	0.069144
1.262943	1.594947	0.069140
1.262391	1.594962	0.069026
1.262679	1.594442	0.069001
1.262207	1.594426	0.068911
1.262424	1.593934	0.068871
1.262020	1.593891	0.068798
1.262177	1.593424	0.068748
1.261829	1.593358	0.068686
1.262042	1.592463	0.068674
1.261389	1.592520	0.068525
1.261765	1.591966	0.068522
1.261212	1.591982	0.068408
1.261499	1.591464	0.068382
1.261030	1.591447	0.068293
1.261243	1.590959	0.068253
1.260843	1.590915	0.068181
1.260995	1.590450	0.068130
1.260654	1.590384	0.068069
1.260855	1.589496	0.068052
1.260218	1.589547	0.067909
1.260578	1.589001	0.067901
1.260041	1.589012	0.067792
1.260312	1.588501	0.067764
1.259860	1.588479	0.067679
1.260057	1.587998	0.067636
1.259674	1.587948	0.067567
1.259811	1.587491	0.067515
1.259159	1.587347	0.067512
1.259571	1.586983	0.067399
1.259014	1.586801	0.067372
1.259337	1.586472	0.067285
1.258858	1.586260	0.067244
1.259108	1.585960	0.067174
1.258693	1.585723	0.067122
1.259074	1.585170	0.067120
1.258520	1.585189	0.067006
1.258804	1.584675	0.066980
1.258341	1.584658	0.066893
1.258546	1.584176	0.066852
1.258158	1.584129	0.066782
1.258298	1.583673	0.066731
1.257642	1.583533	0.066729
1.258057	1.583168	0.066615
1.257501	1.582988	0.066589
1.257823	1.582660	0.066502
1.257348	1.582448	0.066460
1.257594	1.582151	0.066392
1.257185	1.581913	0.066340
1.257554	1.581367	0.066335
1.257014	1.581382	0.066225
1.257285	1.580875	0.066197
1.256836	1.580853	0.066113
1.257027	1.580378	0.066070
1.256653	1.580327	0.066003
1.256779	1.579878	0.065950
1.256153	1.579728	0.065941
1.256540	1.579375	0.065836
1.256012	1.579186	0.065805
1.256307	1.578870	0.065725
1.255858	1.578650	0.065680
1.256080	1.578363	0.065616
1.255308	1.577873	0.065613
1.255827	1.577468	0.065461
1.255188	1.577325	0.065455
1.255586	1.576968	0.065346
1.255050	1.576783	0.065317
1.255352	1.576465	0.065236
1.254899	1.576248	0.065191
1.255125	1.575960	0.065127
1.254350	1.575474	0.065127
1.254872	1.575068	0.064973
1.254233	1.574926	0.064968
1.254631	1.574569	0.064859
1.254098	1.574386	0.064830
1.254397	1.574068	0.064749
1.253948	1.573851	0.064704
1.254170	1.573565	0.064641
1.253405	1.573078	0.064636
1.253916	1.572677	0.064487
1.253289	1.572531	0.064479
1.253675	1.572180	0.064374
1.253154	1.571993	0.064342
1.253442	1.571681	0.064265
1.253004	1.571460	0.064219
1.253215	1.571179	0.064158
1.252472	1.570686	0.064142
1.252957	1.570295	0.064003
1.252354	1.570142	0.063989
1.252718	1.569800	0.063891
1.252218	1.569605	0.063856
1.252486	1.569301	0.063783
1.252067	1.569075	0.063735
1.252454	1.568527	0.063735
1.251905	1.568550	0.063621
1.252176	1.568048	0.063594
1.251734	1.568028	0.063512
1.251915	1.567563	0.063468
1.251556	1.567510	0.063405
1.251776	1.566637	0.063400
1.251135	1.566697	0.063253
1.251482	1.566166	0.063243
1.250971	1.566174	0.063142
1.251208	1.565687	0.063108
1.250798	1.565655	0.063034
1.250951	1.565202	0.062987
1.250619	1.565139	0.062929
1.250792	1.564287	0.062900
1.250208	1.564325	0.062774
1.250506	1.563815	0.062753
1.250041	1.563805	0.062665
1.250239	1.563335	0.062625
1.249866	1.563288	0.062559
1.249986	1.562850	0.062508
1.249385	1.562700	0.062495
1.249746	1.562361	0.062398
1.249255	1.562167	0.062362
1.249514	1.561868	0.062291
1.249108	1.561641	0.062242
1.249472	1.561106	0.062237
1.248948	1.561120	0.062131
1.249194	1.560633	0.062100
1.248779	1.560604	0.062024
1.248934	1.560153	0.061978
1.248602	1.560091	0.061920
1.248773	1.559245	0.061892
1.248195	1.559281	0.061767
1.248485	1.558777	0.061745
1.248030	1.558765	0.061659
1.248217	1.558301	0.061618
1.247857	1.558252	0.061555
1.248074	1.557388	0.061550
1.247443	1.557447	0.061406
1.247776	1.556926	0.061393
1.247283	1.556930	0.061297
1.247501	1.556455	0.061261
1.247113	1.556417	0.061192
1.247244	1.555978	0.061143
1.246629	1.555837	0.061133
1.247001	1.555495	0.061033
1.246507	1.555306	0.060999
1.246769	1.555008	0.060928
1.246365	1.554783	0.060880
1.246724	1.554253	0.060873
1.246209	1.554266	0.060770
1.246444	1.553786	0.060737
1.246042	1.553754	0.060665
1.246184	1.553312	0.060618
1.245550	1.553180	0.060613
1.245939	1.552831	0.060508
1.245433	1.552649	0.060476
1.245705	1.552347	0.060403
1.245296	1.552126	0.060356
1.245665	1.551593	0.060352
1.245142	1.551611	0.060246
1.245383	1.551130	0.060215
1.244977	1.551100	0.060142
1.245121	1.550658	0.060095
1.244486	1.550528	0.060091
1.244875	1.550180	0.059986
1.244372	1.549998	0.059954
1.244642	1.549698	0.059881
1.244236	1.549477	0.059835
1.244598	1.548948	0.059829
1.244083	1.548963	0.059725
1.244316	1.548486	0.059693
1.243919	1.548454	0.059622
1.244055	1.548016	0.059575
1.243436	1.547882	0.059567
1.243810	1.547540	0.059466
1.243321	1.547354	0.059432
1.243578	1.547060	0.059363
1.243184	1.546835	0.059315
1.243524	1.546317	0.059304
1.243031	1.546324	0.059207
1.243244	1.545856	0.059172
1.242866	1.545817	0.059105
1.242986	1.545387	0.059056
1.242399	1.545242	0.059042
1.242744	1.544912	0.058950
1.242281	1.544717	0.058912
1.242514	1.544433	0.058848
1.241768	1.543970	0.058845
1.242258	1.543583	0.058703
1.241679	1.543435	0.058687
1.242016	1.543109	0.058597
1.241561	1.542912	0.058559
1.241787	1.542631	0.058496
1.241056	1.542165	0.058486
1.241528	1.541785	0.058351
1.240966	1.541631	0.058332
1.241288	1.541312	0.058246
1.240846	1.541110	0.058206
1.241060	1.540835	0.058146
1.240350	1.540362	0.058126
1.240798	1.539992	0.058001
1.240257	1.539831	0.057977
1.240560	1.539520	0.057897
1.240135	1.539312	0.057855
1.240333	1.539043	0.057798
1.239651	1.538561	0.057766
1.240068	1.538204	0.057652
1.239553	1.538034	0.057623
1.239832	1.537733	0.057550
1.239427	1.537518	0.057504
1.239787	1.536995	0.057499
1.239282	1.537010	0.057398
1.239501	1.536545	0.057364
1.239122	1.536509	0.057297
1.239240	1.536085	0.057249
1.238663	1.535940	0.057234
1.238997	1.535617	0.057145
1.238550	1.535421	0.057106
1.238768	1.535145	0.057046
1.238060	1.534678	0.057028
1.238507	1.534309	0.056902
1.237972	1.534149	0.056878
1.238268	1.533842	0.056800
1.237853	1.533633	0.056757
1.238232	1.533105	0.056756
1.237712	1.533127	0.056650
1.237941	1.532660	0.056618
1.237555	1.532628	0.056550
1.237677	1.532203	0.056503
1.237095	1.532063	0.056489
1.237434	1.531739	0.056400
1.236987	1.531545	0.056361
1.237205	1.531270	0.056301
1.236501	1.530805	0.056283
1.236943	1.530440	0.056159
1.236416	1.530279	0.056134
1.236705	1.529975	0.056058
1.236298	1.529766	0.056014
1.236662	1.529245	0.056010
1.236158	1.529263	0.055909
1.236372	1.528803	0.055875
1.236001	1.528766	0.055810
1.236220	1.527931	0.055810
1.235610	1.527992	0.055671
1.235906	1.527499	0.055652
1.235462	1.527493	0.055569
1.235629	1.527053	0.055528
1.235301	1.526999	0.055473
1.235452	1.526194	0.055440
1.234921	1.526223	0.055330
1.235155	1.525757	0.055300
1.234768	1.525728	0.055232
1.234889	1.525307	0.055186
1.234315	1.525168	0.055171
1.234645	1.524849	0.055083
1.234211	1.524654	0.055044
1.234417	1.524385	0.054987
1.233740	1.523917	0.054959
1.234152	1.523565	0.054846
1.233655	1.523396	0.054817
1.233917	1.523105	0.054748
1.233537	1.522889	0.054702
